"Date","USD","EUR","CNY","RUB"
"21.03.2023","462.36","493.48","67.14","5.99"
"22.03.2023","462.36","493.48","67.14","5.99"
"23.03.2023","462.36","493.48","67.14","5.99"
"24.03.2023","462.36","493.48","67.14","5.99"
"25.03.2023","457.29","490.35","66.5","5.97"
"26.03.2023","457.29","490.35","66.5","5.97"
"27.03.2023","457.29","490.35","66.5","5.97"
"28.03.2023","458.87","493.84","66.68","6"
"29.03.2023","455","492.13","66.11","5.94"
"30.03.2023","448.39","486.91","65.13","5.83"
"31.03.2023","448.05","486.58","65.09","5.82"
"01.04.2023","451.71","491.64","65.7","5.86"
"02.04.2023","451.71","491.64","65.7","5.86"
"03.04.2023","451.71","491.64","65.7","5.86"
"04.04.2023","450.83","489.78","65.46","5.78"
"05.04.2023","449.39","491.23","65.34","5.66"
"06.04.2023","446.79","489.32","64.96","5.63"
"07.04.2023","447.31","487.84","65.05","5.54"
"08.04.2023","445.01","485.59","64.79","5.36"
"09.04.2023","445.01","485.59","64.79","5.36"
"10.04.2023","445.01","485.59","64.79","5.36"
"11.04.2023","444.29","484.5","64.63","5.44"
"12.04.2023","448.82","489.75","65.18","5.46"
"13.04.2023","452.97","494.92","65.82","5.52"
"14.04.2023","449.86","495.88","65.42","5.51"
"15.04.2023","450.25","497.93","65.72","5.52"
"16.04.2023","450.25","497.93","65.72","5.52"
"17.04.2023","450.25","497.93","65.72","5.52"
"18.04.2023","448.41","492.31","65.28","5.52"
"19.04.2023","451","494.88","65.58","5.53"
"20.04.2023","455.07","497.35","65.99","5.58"
"21.04.2023","455.63","499.37","66.22","5.58"
"22.04.2023","457.68","501.34","66.44","5.68"
"23.04.2023","457.68","501.34","66.44","5.68"
"24.04.2023","457.68","501.34","66.44","5.68"
"25.04.2023","456.34","501.93","66.19","5.62"
"26.04.2023","455.04","501.86","65.77","5.59"
"27.04.2023","453.93","501.18","65.55","5.56"
"28.04.2023","456.21","503.47","65.91","5.6"
"29.04.2023","453.39","498.18","65.5","5.63"
"30.04.2023","453.39","498.18","65.5","5.63"
"01.05.2023","453.39","498.18","65.5","5.63"
"02.05.2023","453.39","498.18","65.5","5.63"
"03.05.2023","449.15","491.86","64.99","5.64"
"04.05.2023","442.52","488.54","64.03","5.58"
"05.05.2023","445.29","492.22","64.39","5.69"
"06.05.2023","445.28","490.97","64.45","5.8"
"07.05.2023","445.28","490.97","64.45","5.8"
"08.05.2023","445.28","490.97","64.45","5.8"
"09.05.2023","445.28","490.97","64.45","5.8"
"10.05.2023","445.28","490.97","64.45","5.8"
"11.05.2023","444.16","486.67","64.14","5.82"
"12.05.2023","444.22","485.09","64.04","5.88"
"13.05.2023","445.99","486.53","64.16","5.78"
"14.05.2023","445.99","486.53","64.16","5.78"
"15.05.2023","445.99","486.53","64.16","5.78"
"16.05.2023","450.48","489.63","64.78","5.69"
"17.05.2023","449.13","489.24","64.47","5.61"
"18.05.2023","449.69","486.97","64.3","5.57"
"19.05.2023","449.19","485.89","63.89","5.61"
"20.05.2023","448.31","484.22","64.03","5.62"
"21.05.2023","448.31","484.22","64.03","5.62"
"22.05.2023","448.31","484.22","64.03","5.62"
"23.05.2023","445.12","481.49","63.32","5.58"
"24.05.2023","441.74","476.15","62.61","5.51"
"25.05.2023","444.44","478.8","63.08","5.56"
"26.05.2023","446.65","479.3","63.19","5.6"
"27.05.2023","445.68","478.35","63.13","5.57"
"28.05.2023","445.68","478.35","63.13","5.57"
"29.05.2023","445.68","478.35","63.13","5.57"
"30.05.2023","444.45","476.27","62.81","5.56"
"31.05.2023","447.08","479.18","63.15","5.53"
"01.06.2023","448.13","478.33","63.05","5.58"
"02.06.2023","448.72","480.44","63.12","5.56"
"03.06.2023","447.9","482.16","63.46","5.54"
"04.06.2023","447.9","482.16","63.46","5.54"
"05.06.2023","447.9","482.16","63.46","5.54"
"06.06.2023","448.71","479.67","63.04","5.52"
"07.06.2023","447.71","478.69","62.89","5.51"
"08.06.2023","446.65","477.65","62.76","5.49"
"09.06.2023","444.85","477.19","62.39","5.42"
"10.06.2023","445.62","479.4","62.49","5.4"
"11.06.2023","445.62","479.4","62.49","5.4"
"12.06.2023","445.62","479.4","62.49","5.4"
"13.06.2023","447.32","482.21","62.64","5.43"
"14.06.2023","448.62","484.69","62.72","5.35"
"15.06.2023","450.16","486.31","62.89","5.35"
"16.06.2023","451.82","490.04","63.15","5.39"
"17.06.2023","450.99","493.7","63.43","5.4"
"18.06.2023","450.99","493.7","63.43","5.4"
"19.06.2023","450.99","493.7","63.43","5.4"
"20.06.2023","447.15","487.71","62.45","5.33"
"21.06.2023","448.3","489.68","62.48","5.33"
"22.06.2023","447.4","488.38","62.24","5.32"
"23.06.2023","447.62","492.38","62.36","5.36"
"24.06.2023","447.05","485.5","62.28","5.32"
"25.06.2023","447.05","485.5","62.28","5.32"
"26.06.2023","447.05","485.5","62.28","5.32"
"27.06.2023","450.06","490.3","62.2","5.32"
"28.06.2023","450.36","492.74","62.39","5.3"
"29.06.2023","450.36","492.74","62.39","5.3"
"30.06.2023","454.13","495.68","62.69","5.22"
"01.07.2023","452.51","490.7","62.31","5.14"
"02.07.2023","449.33","490.22","61.97","5.17"
"03.07.2023","449.33","490.22","61.97","5.17"
"04.07.2023","448.13","487.97","61.85","5.01"
"05.07.2023","446.79","486.91","61.88","4.99"
"06.07.2023","443.84","483.47","61.28","4.9"
"07.07.2023","443.84","483.47","61.28","4.9"
"08.07.2023","443.84","483.47","61.28","4.9"
"09.07.2023","443.84","483.47","61.28","4.9"
"10.07.2023","443.84","483.47","61.28","4.9"
"11.07.2023","444.89","487.64","61.49","4.85"
"12.07.2023","441.11","485.4","61.26","4.88"
"13.07.2023","440.55","485.62","61.29","4.87"
"14.07.2023","443.4","494.83","61.91","4.92"
"15.07.2023","446.48","501.17","62.55","4.95"
"16.07.2023","446.48","501.17","62.55","4.95"
"17.07.2023","446.48","501.17","62.55","4.95"
"18.07.2023","446.34","501.73","62.24","4.95"
"19.07.2023","444.15","499.54","61.93","4.91"
"20.07.2023","442.68","497.09","61.34","4.86"
"21.07.2023","443.99","497.8","61.88","4.89"
"22.07.2023","444.81","494.94","61.96","4.92"
"23.07.2023","444.81","494.94","61.96","4.92"
"24.07.2023","444.81","494.94","61.96","4.92"
"25.07.2023","445.24","493.37","61.88","4.93"
"26.07.2023","445.06","491.39","62.33","4.94"
"27.07.2023","444.29","492.01","62.11","4.94"
"28.07.2023","444.72","495.37","62.23","4.95"
"29.07.2023","445.68","489","62.31","4.9"
"30.07.2023","445.68","489","62.31","4.9"
"31.07.2023","445.68","489","62.31","4.9"
"01.08.2023","446.07","492.1","62.39","4.88"
"02.08.2023","445.04","488.39","62.11","4.84"
"03.08.2023","443.66","487.09","61.8","4.77"
"04.08.2023","445.01","486.44","62.03","4.75"
"05.08.2023","445.29","487.28","61.99","4.69"
"06.08.2023","445.29","487.28","61.99","4.69"
"07.08.2023","445.29","487.28","61.99","4.69"
"08.08.2023","446.36","489.43","62.11","4.62"
"09.08.2023","445.88","489.09","61.82","4.64"
"10.08.2023","446.32","489.93","61.96","4.59"
"11.08.2023","445.03","490.38","61.73","4.56"
"12.08.2023","445.81","489.28","61.59","4.53"
"13.08.2023","445.81","489.28","61.59","4.53"
"14.08.2023","445.81","489.28","61.59","4.53"
"15.08.2023","448.55","491.21","61.8","4.42"
"16.08.2023","449.17","491.39","61.68","4.58"
"17.08.2023","454.3","496.1","62.29","4.7"
"18.08.2023","463.19","503.58","63.39","4.99"
"19.08.2023","461.71","501.69","63.31","4.95"
"20.08.2023","461.71","501.69","63.31","4.95"
"21.08.2023","461.71","501.69","63.31","4.95"
"22.08.2023","452.34","493.05","62","4.8"
"23.08.2023","453.13","494.18","62.13","4.81"
"24.08.2023","458.13","495.15","62.84","4.86"
"25.08.2023","462.04","501.22","63.47","4.89"
"26.08.2023","460.17","496.48","63.12","4.89"
"27.08.2023","460.17","496.48","63.12","4.89"
"28.08.2023","460.17","496.48","63.12","4.89"
"29.08.2023","464.05","501.45","63.63","4.87"
"30.08.2023","461.44","498.96","63.3","4.83"
"31.08.2023","461.44","498.96","63.3","4.83"
"01.09.2023","459.69","499.82","63.06","4.77"
"02.09.2023","456.39","495.09","62.85","4.74"
"03.09.2023","456.39","495.09","62.85","4.74"
"04.09.2023","456.39","495.09","62.85","4.74"
"05.09.2023","459.52","496.01","63.21","4.76"
"06.09.2023","459.97","494.28","62.98","4.71"
"07.09.2023","461.41","495.14","63.16","4.72"
"08.09.2023","464.48","497.64","63.39","4.72"
"09.09.2023","466.29","499.07","63.57","4.77"
"10.09.2023","466.29","499.07","63.57","4.77"
"11.09.2023","466.29","499.07","63.57","4.77"
"12.09.2023","462.88","496.72","63.45","4.81"
"13.09.2023","460.5","493.7","63.17","4.87"
"14.09.2023","463.98","497.76","63.74","4.84"
"15.09.2023","466.18","500.07","64.07","4.85"
"16.09.2023","467.29","498.22","64.21","4.84"
"17.09.2023","467.29","498.22","64.21","4.84"
"18.09.2023","467.29","498.22","64.21","4.84"
"19.09.2023","469.31","500.8","64.33","4.87"
"20.09.2023","471.45","503.93","64.66","4.9"
"21.09.2023","473.22","506.11","64.86","4.9"
"22.09.2023","475.96","506.95","65.15","4.96"
"23.09.2023","475.25","505.52","65.08","4.95"
"24.09.2023","475.25","505.52","65.08","4.95"
"25.09.2023","475.25","505.52","65.08","4.95"
"26.09.2023","473.98","504.03","64.83","4.93"
"27.09.2023","476.89","505.27","65.24","4.95"
"28.09.2023","482.77","509.71","66.02","5"
"29.09.2023","477.57","503.22","65.39","4.92"
"30.09.2023","474.47","503.51","64.99","4.88"
"01.10.2023","474.47","503.51","64.99","4.88"
"02.10.2023","474.47","503.51","64.99","4.88"
"03.10.2023","478.35","504.04","65.52","4.86"
"04.10.2023","477.25","500.25","65.37","4.81"
"05.10.2023","476.59","500.23","65.28","4.79"
"06.10.2023","477.44","501.6","65.39","4.79"
"07.10.2023","478.43","504.84","65.53","4.77"
"08.10.2023","478.43","504.84","65.53","4.77"
"09.10.2023","478.43","504.84","65.53","4.77"
"10.10.2023","477.02","502.45","65.48","4.73"
"11.10.2023","477.21","505.89","65.41","4.81"
"12.10.2023","476.78","505.53","65.29","4.78"
"13.10.2023","475.78","505.18","65.19","4.91"
"14.10.2023","476.98","502.21","65.28","4.91"
"15.10.2023","476.98","502.21","65.28","4.91"
"16.10.2023","476.98","502.21","65.28","4.91"
"17.10.2023","476.64","501.85","65.18","4.9"
"18.10.2023","477.12","503.5","65.24","4.9"
"19.10.2023","477.99","505.14","65.36","4.91"
"20.10.2023","479.4","505.48","65.52","4.93"
"21.10.2023","479.06","507.23","65.48","5.01"
"22.10.2023","479.06","507.23","65.48","5.01"
"23.10.2023","479.06","507.23","65.48","5.01"
"24.10.2023","478.77","507.02","65.43","5.07"
"25.10.2023","475.86","505.98","65.09","5.08"
"26.10.2023","475.86","505.98","65.09","5.08"
"27.10.2023","476.28","502.14","65.07","5.09"
"28.10.2023","470.3","496.78","64.26","5.04"
"29.10.2023","470.3","496.78","64.26","5.04"
"30.10.2023","470.3","496.78","64.26","5.04"
"31.10.2023","471.87","499.29","64.49","5.07"
"01.11.2023","469.67","501.09","64.21","5.11"
"02.11.2023","470.09","495.85","64.23","5.05"
"03.11.2023","468.13","497.34","63.97","5.03"
"04.11.2023","465.14","495.14","63.58","5.01"
"05.11.2023","465.14","495.14","63.58","5.01"
"06.11.2023","465.14","495.14","63.58","5.01"
"07.11.2023","462.46","496.73","63.62","5.01"
"08.11.2023","464.49","496.17","63.77","5.03"
"09.11.2023","466.79","497.78","64.12","5.07"
"10.11.2023","468.05","500.67","64.25","5.09"
"11.11.2023","467.9","499.48","64.17","5.08"
"12.11.2023","467.9","499.48","64.17","5.08"
"13.11.2023","467.9","499.48","64.17","5.08"
"14.11.2023","465.89","497.99","63.92","5.06"
"15.11.2023","463.65","496.75","63.62","5.07"
"16.11.2023","461.53","500.76","63.68","5.17"
"17.11.2023","461.55","500.78","63.68","5.19"
"18.11.2023","462.79","502.17","63.96","5.2"
"19.11.2023","462.79","502.17","63.96","5.2"
"20.11.2023","462.79","502.17","63.96","5.2"
"21.11.2023","462.56","505.81","64.57","5.24"
"22.11.2023","459.04","502.33","64.33","5.22"
"23.11.2023","456.83","497.99","63.89","5.18"
"24.11.2023","461.17","503.64","64.59","5.23"
"25.11.2023","463.09","504.86","64.73","5.21"
"26.11.2023","463.09","504.86","64.73","5.21"
"27.11.2023","463.09","504.86","64.73","5.21"
"28.11.2023","459.37","502.92","64.2","5.18"
"29.11.2023","459.04","502.92","64.18","5.18"
"30.11.2023","459.06","503.77","64.42","5.16"
"01.12.2023","458.04","500.41","64.22","5.17"
"02.12.2023","460.15","501.38","64.48","5.11"
"03.12.2023","460.15","501.38","64.48","5.11"
"04.12.2023","460.15","501.38","64.48","5.11"
"05.12.2023","461.33","501.65","64.64","5.1"
"06.12.2023","461.05","499.32","64.56","5.03"
"07.12.2023","459.46","495.71","64.19","4.93"
"08.12.2023","459.91","495.28","64.33","4.97"
"09.12.2023","457.61","493.07","63.9","4.99"
"10.12.2023","457.61","493.07","63.9","4.99"
"11.12.2023","457.61","493.07","63.9","4.99"
"12.12.2023","458.49","493.61","63.86","5.04"
"13.12.2023","456.52","492.68","63.62","5.06"
"14.12.2023","455.69","491.46","63.45","5.07"
"15.12.2023","455.63","496.73","63.87","5.08"
"16.12.2023","457.44","501.26","64.38","5.11"
"17.12.2023","457.44","501.26","64.38","5.11"
"18.12.2023","457.44","501.26","64.38","5.11"
"19.12.2023","457.44","501.26","64.38","5.11"
"20.12.2023","458","501.1","64.13","5.08"
"21.12.2023","456.18","500.11","63.92","5.05"
"22.12.2023","456.99","500.04","63.95","4.97"
"23.12.2023","459.69","505.75","64.52","5.01"
"24.12.2023","459.69","505.75","64.52","5.01"
"25.12.2023","459.69","505.75","64.52","5.01"
"26.12.2023","457.63","503.99","64.14","4.98"
"27.12.2023","456.22","502.39","63.84","4.99"
"28.12.2023","455.5","503.46","63.73","4.97"
"29.12.2023","453.64","504.77","63.83","5.01"
"30.12.2023","454.56","502.24","63.94","5.06"
"31.12.2023","454.56","502.24","63.94","5.06"
"01.01.2024","454.56","502.24","63.94","5.06"
"02.01.2024","454.56","502.24","63.94","5.06"
"03.01.2024","454.56","502.24","63.94","5.06"
"04.01.2024","457.06","499.84","63.97","5"
"05.01.2024","456.09","500.15","63.82","5"
"06.01.2024","453.43","494.74","63.38","4.98"
"07.01.2024","453.43","494.74","63.38","4.98"
"08.01.2024","453.43","494.74","63.38","4.98"
"09.01.2024","453.4","495.93","63.32","4.99"
"10.01.2024","453.19","495.97","63.3","5.02"
"11.01.2024","453.34","496.18","63.22","5.07"
"12.01.2024","453.12","496.8","63.27","5.1"
"13.01.2024","451.33","494.75","62.99","5.12"
"14.01.2024","451.33","494.75","62.99","5.12"
"15.01.2024","451.33","494.75","62.99","5.12"
"16.01.2024","451.37","494.02","62.91","5.15"
"17.01.2024","451.25","491.14","62.73","5.15"
"18.01.2024","452.95","492.67","62.98","5.13"
"19.01.2024","451.8","491.65","62.82","5.1"
"20.01.2024","450.04","489.73","62.59","5.09"
"21.01.2024","450.04","489.73","62.59","5.09"
"22.01.2024","450.04","489.73","62.59","5.09"
"23.01.2024","448.61","488.76","62.35","5.11"
"24.01.2024","446.03","485.55","62.22","5.07"
"25.01.2024","445.43","485.56","62.21","5.04"
"26.01.2024","446.03","485.91","62.2","5.03"
"27.01.2024","449.74","487.7","62.69","5.03"
"28.01.2024","449.74","487.7","62.69","5.03"
"29.01.2024","449.74","487.7","62.69","5.03"
"30.01.2024","449.98","487.01","62.66","5.02"
"31.01.2024","448.17","485.14","62.43","5.03"
"01.02.2024","447.74","484.5","62.39","4.99"
"02.02.2024","449.64","485.61","62.6","4.98"
"03.02.2024","451.24","491.36","62.87","4.98"
"04.02.2024","451.24","491.36","62.87","4.98"
"05.02.2024","451.24","491.36","62.87","4.98"
"06.02.2024","453.16","487.24","62.95","4.97"
"07.02.2024","454.59","487.73","63.24","5.01"
"08.02.2024","452.14","486.91","62.85","4.96"
"09.02.2024","450.34","485.47","62.58","4.93"
"10.02.2024","447.1","481.3","62.16","4.92"
"11.02.2024","447.1","481.3","62.16","4.92"
"12.02.2024","447.1","481.3","62.16","4.92"
"13.02.2024","446.72","481.03","62.11","4.9"
"14.02.2024","447.99","482.26","62.28","4.91"
"15.02.2024","447.17","478.47","62.17","4.89"
"16.02.2024","448.06","480.81","62.29","4.88"
"17.02.2024","448.68","483","62.38","4.85"
"18.02.2024","448.68","483","62.38","4.85"
"19.02.2024","448.68","483","62.38","4.85"
"20.02.2024","450.14","484.98","62.53","4.87"
"21.02.2024","452.94","489.04","62.93","4.9"
"22.02.2024","450.8","486.77","62.71","4.88"
"23.02.2024","450.47","488.81","62.65","4.84"
"24.02.2024","449.88","486.64","62.5","4.83"
"25.02.2024","449.88","486.64","62.5","4.83"
"26.02.2024","449.88","486.64","62.5","4.83"
"27.02.2024","449.96","487.67","62.52","4.86"
"28.02.2024","448.89","487.09","62.36","4.89"
"29.02.2024","451.31","487.32","62.69","4.9"
"01.03.2024","450.61","488.91","62.63","4.97"
"02.03.2024","451.03","487.47","62.66","4.94"
"03.03.2024","451.03","487.47","62.66","4.94"
"04.03.2024","451.03","487.47","62.66","4.94"
"05.03.2024","453.35","492.02","62.97","4.96"
"06.03.2024","450.53","488.73","62.58","4.95"
"07.03.2024","447.52","486.68","62.16","4.96"
"08.03.2024","447.29","487.32","62.14","4.93"
"09.03.2024","447.29","487.32","62.14","4.93"
"10.03.2024","447.29","487.32","62.14","4.93"
"11.03.2024","447.29","487.32","62.14","4.93"
"12.03.2024","448.91","491.15","62.48","4.96"
"13.03.2024","449.3","491.26","62.61","4.93"
"14.03.2024","449.89","491.68","62.55","4.91"
"15.03.2024","449.16","491.29","62.47","4.91"
"16.03.2024","448.58","488.55","62.34","4.88"
"17.03.2024","448.58","488.55","62.34","4.88"
"18.03.2024","448.58","488.55","62.34","4.88"
"19.03.2024","449.3","489.69","62.42","4.89"
"20.03.2024","451.08","489.06","62.66","4.88"
"21.03.2024","451.27","489.13","62.69","4.87"
"22.03.2024","451.27","489.13","62.69","4.87"
"23.03.2024","451.27","489.13","62.69","4.87"
"24.03.2024","451.27","489.13","62.69","4.87"
"25.03.2024","451.27","489.13","62.69","4.87"
"26.03.2024","451.27","489.13","62.69","4.87"
"27.03.2024","450.07","488.51","62.35","4.86"
"28.03.2024","449.58","486.94","62.22","4.86"
"29.03.2024","448.15","483.46","61.99","4.86"
"30.03.2024","446.78","481.81","61.88","4.84"
"31.03.2024","446.78","481.81","61.88","4.84"
"01.04.2024","446.78","481.81","61.88","4.84"
"02.04.2024","446.56","481.35","61.76","4.84"
"03.04.2024","447.53","480.83","61.85","4.84"
"04.04.2024","446.91","481.55","61.76","4.85"
"05.04.2024","446.49","484.84","61.73","4.85"
"06.04.2024","446.78","484","61.77","4.84"
"07.04.2024","446.78","484","61.77","4.84"
"08.04.2024","446.78","484","61.77","4.84"
"09.04.2024","445.95","482.96","61.66","4.82"
"10.04.2024","446.14","484.87","61.68","4.81"
"11.04.2024","447.15","485.74","61.83","4.8"
"12.04.2024","448.41","481.05","61.96","4.79"
"13.04.2024","447.89","476.78","61.89","4.79"
"14.04.2024","447.89","476.78","61.89","4.79"
"15.04.2024","447.89","476.78","61.89","4.79"
"16.04.2024","448.56","478.03","61.97","4.79"
"17.04.2024","448.81","476.82","62","4.77"
"18.04.2024","448.89","477.93","62.02","4.76"
"19.04.2024","447.4","477.55","61.81","4.76"
"20.04.2024","446.49","475.38","61.66","4.79"
"21.04.2024","446.49","475.38","61.66","4.79"
"22.04.2024","446.49","475.38","61.66","4.79"
"23.04.2024","445.66","474.58","61.53","4.78"
"24.04.2024","444.32","473.33","61.31","4.76"
"25.04.2024","443.85","474.3","61.25","4.8"
"26.04.2024","444.22","476.38","61.31","4.82"
"27.04.2024","443.35","475.54","61.18","4.82"
"28.04.2024","443.35","475.54","61.18","4.82"
"29.04.2024","443.35","475.54","61.18","4.82"
"30.04.2024","441.44","473.09","60.96","4.75"
"01.05.2024","442.05","474.14","61.07","4.74"
"02.05.2024","442.05","474.14","61.07","4.74"
"03.05.2024","443.37","474.49","61.24","4.83"
"04.05.2024","444.14","477.05","61.34","4.85"
"05.05.2024","441.66","475.14","61","4.86"
"06.05.2024","441.66","475.14","61","4.86"
"07.05.2024","439.43","473.31","60.98","4.82"
"08.05.2024","439.43","473.31","60.98","4.82"
"09.05.2024","439.43","473.31","60.98","4.82"
"10.05.2024","439.43","473.31","60.98","4.82"
"11.05.2024","439.4","473.54","60.82","4.76"
"12.05.2024","439.4","473.54","60.82","4.76"
"13.05.2024","439.4","473.54","60.82","4.76"
"14.05.2024","440.92","475.36","60.95","4.82"
"15.05.2024","440.9","475.95","60.95","4.82"
"16.05.2024","441.41","477.78","61.12","4.84"
"17.05.2024","441.58","480","61.19","4.86"
"18.05.2024","443.44","480.51","61.36","4.88"
"19.05.2024","443.44","480.51","61.36","4.88"
"20.05.2024","443.44","480.51","61.36","4.88"
"21.05.2024","443.72","482.28","61.35","4.9"
